Year,Round,Driver,Constructor,GridPosition,Position,Is_DNF,Points,Team_Rolling_Avg_Finish,Team_Rolling_DNF_Rate,Driver_Rolling_Avg_Points,Median_FuelCorrectedLapTime,Best_FuelCorrectedLapTime,Num_Stints,Avg_TrackTemp,Is_Wet_Race,Q_DeltaToPole,Q_Session,Driver_Championship_Pos,Driver_Championship_Pts,Constructor_Championship_Pos,CircuitId,CircuitType,OvertakingIndex
2022,15,MAG,haas,18,15,0,0.0,15.5,0.16666666666666666,0.0,75.79983333333334,74.39366666666666,5.0,33.17735849056604,0.0,1.977000000000004,Q1,11.0,22.0,,zandvoort,permanent,4
2022,15,ZHO,alfa,14,16,0,0.0,14.0,0.3333333333333333,0.0,75.59233333333333,74.28266666666667,4.0,33.176923076923075,0.0,1.362000000000009,Q2,17.0,5.0,,zandvoort,permanent,4
2022,15,RIC,mclaren,17,17,0,0.0,10.833333333333334,0.0,0.6666666666666666,75.67599999999999,74.65866666666666,5.0,33.17358490566038,0.0,1.7390000000000043,Q1,13.0,19.0,,zandvoort,permanent,4
2022,15,LAT,williams,20,18,0,0.0,14.833333333333334,0.16666666666666666,0.0,76.1735,75.3665,4.0,33.19245283018868,0.0,3.0109999999999957,Q1,20.0,0.0,,zandvoort,permanent,4
2022,15,BOT,alfa,16,19,1,0.0,14.0,0.3333333333333333,0.0,75.56891666666667,74.62883333333335,3.0,33.0625,0.0,1.6189999999999998,Q1,10.0,46.0,,zandvoort,permanent,4
2022,15,TSU,alphatauri,9,20,1,0.0,12.833333333333334,0.16666666666666666,0.0,75.39949999999999,74.57133333333334,2.0,33.111111111111114,0.0,2.213999999999998,Q3,16.0,11.0,,zandvoort,permanent,4
2022,16,VER,red_bull,7,1,0,25.0,2.5,0.0,25.666666666666668,83.68201886792454,82.43284905660377,2.0,43.39756097560976,0.0,0.144999999999996,Q3,1.0,310.0,1.0,monza,permanent,9
2022,16,LEC,ferrari,1,2,0,18.0,5.0,0.0,10.333333333333334,83.54701886792454,82.60284905660377,3.0,43.424390243902444,0.0,0.0,Q3,2.0,201.0,2.0,monza,permanent,9
2022,16,RUS,mercedes,2,3,0,15.0,3.1666666666666665,0.16666666666666666,15.0,84.48042452830188,82.83458490566038,2.0,43.394999999999996,0.0,1.3810000000000002,Q3,4.0,188.0,3.0,monza,permanent,9
2022,16,SAI,ferrari,18,4,0,12.0,5.0,0.0,10.333333333333334,84.18588679245283,83.41658490566039,2.0,43.39756097560976,0.0,0.2680000000000007,Q3,5.0,175.0,2.0,monza,permanent,9
2022,16,HAM,mercedes,19,5,0,10.0,3.1666666666666665,0.16666666666666666,10.333333333333334,84.93925471698114,83.71556603773585,2.0,43.417500000000004,0.0,1.3629999999999995,Q3,6.0,158.0,3.0,monza,permanent,9
2022,16,PER,red_bull,13,6,0,9.0,2.5,0.0,12.666666666666666,84.60512264150944,83.57743396226415,3.0,43.392105263157895,0.0,1.0450000000000017,Q3,3.0,201.0,1.0,monza,permanent,9
2022,16,NOR,mclaren,3,7,0,6.0,12.166666666666666,0.0,4.0,85.02290566037735,84.05183018867925,2.0,43.42,0.0,1.4230000000000018,Q3,7.0,82.0,5.0,monza,permanent,9
2022,16,GAS,alphatauri,5,8,0,4.0,12.5,0.16666666666666666,0.6666666666666666,85.46751886792453,84.31405660377358,2.0,43.3825,0.0,2.4869999999999948,Q3,14.0,18.0,8.0,monza,permanent,9
2022,16,DEV,williams,8,9,0,2.0,15.5,0.0,,85.42967924528301,84.40805660377359,2.0,43.3825,0.0,2.3100000000000023,Q2,,,,monza,permanent,9
2022,16,ZHO,alfa,9,10,0,1.0,14.333333333333334,0.5,0.0,85.34023584905661,84.24505660377359,2.0,43.38,0.0,2.415999999999997,Q2,17.0,5.0,6.0,monza,permanent,9
2022,16,OCO,alpine,14,11,0,0.0,7.333333333333333,0.0,3.3333333333333335,85.57361320754717,84.57711320754717,2.0,43.375,0.0,1.968999999999994,Q2,8.0,66.0,4.0,monza,permanent,9
2022,16,MSC,haas,17,12,0,0.0,15.166666666666666,0.0,0.0,85.65313207547169,84.42332075471698,2.0,43.4125,0.0,2.843999999999994,Q1,15.0,12.0,7.0,monza,permanent,9
2022,16,BOT,alfa,15,13,0,0.0,14.333333333333334,0.5,0.0,85.61809433962264,84.57132075471698,2.0,43.435,0.0,2.073999999999998,Q2,10.0,46.0,6.0,monza,permanent,9
2022,16,TSU,alphatauri,20,14,0,0.0,12.5,0.16666666666666666,0.0,85.64533962264152,84.44558490566038,2.0,43.3625,0.0,1.8589999999999949,Q1,16.0,11.0,8.0,monza,permanent,9
2022,16,LAT,williams,10,15,0,0.0,15.5,0.0,0.0,85.62200000000001,84.55649056603774,2.0,43.3725,0.0,2.426000000000002,Q1,20.0,0.0,10.0,monza,permanent,9
2022,16,MAG,haas,16,16,0,0.0,15.166666666666666,0.0,0.0,86.02077358490565,84.96884905660377,2.0,43.39,0.0,2.747,Q1,11.0,22.0,7.0,monza,permanent,9
2022,16,RIC,mclaren,4,17,1,0.0,12.166666666666666,0.0,0.0,85.46583962264151,84.20905660377359,2.0,43.3825,0.0,1.7639999999999958,Q3,13.0,19.0,5.0,monza,permanent,9
2022,16,STR,aston_martin,12,18,1,0.0,,0.0,0.3333333333333333,86.0056037735849,84.56705660377358,2.0,43.5030303030303,0.0,2.5870000000000033,Q1,18.0,5.0,9.0,monza,permanent,9
2022,16,ALO,alpine,6,19,1,0.0,7.333333333333333,0.0,7.333333333333333,85.50096226415094,84.33884905660378,1.0,43.63703703703704,0.0,1.7000000000000028,Q2,9.0,59.0,4.0,monza,permanent,9
2022,16,VET,aston_martin,11,20,1,0.0,,0.0,1.6666666666666667,85.15411320754717,84.45005660377359,1.0,44.03333333333333,0.0,2.4749999999999943,Q1,12.0,20.0,9.0,monza,permanent,9
2022,17,PER,red_bull,2,1,0,25.0,2.6666666666666665,0.0,12.333333333333334,115.07299152542373,108.05313559322035,2.0,28.952499999999997,0.0,0.0219999999999913,Q3,3.0,210.0,,marina_bay,street,3
2022,17,LEC,ferrari,1,2,0,18.0,4.333333333333333,0.0,13.666666666666666,113.4940593220339,108.47333898305085,2.0,29.013157894736842,0.0,0.0,Q3,2.0,219.0,,marina_bay,street,3
2022,17,SAI,ferrari,4,3,0,15.0,4.333333333333333,0.0,10.333333333333334,115.88989830508476,108.414,2.0,28.992307692307694,0.0,0.1709999999999922,Q3,5.0,187.0,,marina_bay,street,3
2022,17,NOR,mclaren,6,4,0,12.0,10.833333333333334,0.16666666666666666,4.0,117.24283050847458,109.04420338983051,2.0,28.900000000000002,0.0,1.171999999999997,Q3,7.0,88.0,,marina_bay,street,3
2022,17,RIC,mclaren,16,5,0,10.0,10.833333333333334,0.16666666666666666,0.0,117.29169491525424,110.74040677966101,2.0,28.956410256410255,0.0,6.813999999999993,Q1,14.0,19.0,,marina_bay,street,3
2022,17,STR,aston_martin,11,6,0,8.0,10.666666666666666,0.3333333333333333,0.3333333333333333,117.23210169491526,110.22706779661017,2.0,28.925,0.0,4.798999999999992,Q2,18.0,5.0,,marina_bay,street,3
2022,17,VER,red_bull,8,7,0,6.0,2.6666666666666665,0.0,25.666666666666668,116.59490677966102,108.75047457627119,2.0,28.918421052631583,0.0,1.983000000000004,Q3,1.0,335.0,,marina_bay,street,3
2022,17,VET,aston_martin,13,8,0,4.0,10.666666666666666,0.3333333333333333,1.3333333333333333,117.11389830508475,110.59120338983051,2.0,28.938461538461535,0.0,4.967999999999989,Q2,13.0,20.0,,marina_bay,street,3
2022,17,HAM,mercedes,3,9,0,2.0,3.6666666666666665,0.16666666666666666,7.333333333333333,115.59642372881356,110.51833898305085,2.0,28.98157894736842,0.0,0.054000000000002,Q3,6.0,168.0,,marina_bay,street,3
2022,17,GAS,alphatauri,7,10,0,1.0,11.0,0.16666666666666666,2.0,117.25883050847459,110.40120338983051,2.0,28.92820512820513,0.0,1.7989999999999924,Q3,11.0,22.0,,marina_bay,street,3
2022,17,BOT,alfa,15,11,0,0.0,13.833333333333334,0.3333333333333333,0.0,117.6629661016949,111.4724745762712,2.0,28.938461538461535,0.0,6.670999999999992,Q1,10.0,46.0,,marina_bay,street,3
2022,17,MAG,haas,9,12,0,0.0,14.833333333333334,0.0,0.0,117.0879661016949,111.52167796610169,3.0,28.938461538461535,0.0,2.161000000000002,Q3,12.0,22.0,,marina_bay,street,3
2022,17,MSC,haas,12,13,0,0.0,14.833333333333334,0.0,0.0,118.6070847457627,110.23406779661018,3.0,28.937142857142856,0.0,4.957999999999998,Q2,15.0,12.0,,marina_bay,street,3
2022,17,RUS,mercedes,0,14,0,0.0,3.6666666666666665,0.16666666666666666,15.0,119.81418644067796,106.17833898305085,5.0,28.897142857142857,0.0,4.599999999999994,Q2,4.0,203.0,,marina_bay,street,3
2022,17,TSU,alphatauri,10,15,1,0.0,11.0,0.16666666666666666,0.0,120.45184745762712,118.05589830508475,1.0,28.72105263157895,0.0,2.570999999999998,Q3,16.0,11.0,,marina_bay,street,3
2022,17,OCO,alpine,17,16,1,0.0,,0.16666666666666666,2.6666666666666665,120.36998305084747,119.14737288135593,1.0,28.841176470588238,0.0,6.924999999999997,Q1,8.0,66.0,,marina_bay,street,3
2022,17,ALB,williams,18,17,1,0.0,,0.0,0.3333333333333333,120.92425423728812,120.07911864406779,1.0,28.841176470588238,0.0,7.572999999999993,Q1,19.0,4.0,,marina_bay,street,3
2022,17,ALO,alpine,5,18,1,0.0,,0.16666666666666666,6.0,119.2711186440678,118.22571186440678,1.0,28.98,0.0,0.554000000000002,Q3,9.0,59.0,,marina_bay,street,3
2022,17,LAT,williams,19,19,1,0.0,,0.0,0.0,123.81072881355932,122.56466101694915,1.0,29.560000000000002,0.0,8.11999999999999,Q1,21.0,0.0,,marina_bay,street,3
2022,17,ZHO,alfa,14,20,1,0.0,13.833333333333334,0.3333333333333333,0.3333333333333333,123.21272881355932,122.53566101694915,1.0,29.560000000000002,0.0,6.1059999999999945,Q2,17.0,6.0,,marina_bay,street,3
2022,18,VER,red_bull,1,1,0,25.0,3.5,0.0,19.0,106.51606896551723,102.74893103448277,2.0,18.3,1.0,0.0,Q3,1.0,341.0,,suzuka,permanent,5
2022,18,PER,red_bull,4,2,0,18.0,3.5,0.0,14.666666666666666,106.88048275862069,104.07172413793104,2.0,18.304761904761904,1.0,0.4050000000000011,Q3,3.0,235.0,,suzuka,permanent,5
2022,18,LEC,ferrari,2,3,0,15.0,3.6666666666666665,0.0,17.0,107.4178620689655,102.32693103448277,2.0,18.3,1.0,0.0099999999999909,Q3,2.0,237.0,,suzuka,permanent,5
2022,18,OCO,alpine,5,4,0,12.0,8.166666666666666,0.5,0.6666666666666666,107.97106896551723,104.51072413793104,2.0,18.304761904761904,1.0,0.86099999999999,Q3,8.0,66.0,,suzuka,permanent,5
2022,18,HAM,mercedes,6,5,0,10.0,6.166666666666667,0.0,8.0,107.67006896551725,103.48172413793104,2.0,18.3,1.0,0.9569999999999936,Q3,6.0,170.0,,suzuka,permanent,5
2022,18,VET,aston_martin,9,6,0,8.0,9.5,0.3333333333333333,1.3333333333333333,107.70041379310345,105.11851724137931,1.0,18.286363636363635,1.0,1.25,Q3,12.0,24.0,,suzuka,permanent,5
2022,18,ALO,alpine,7,7,0,6.0,8.166666666666666,0.5,2.6666666666666665,106.89668965517242,103.90003448275861,3.0,18.3,1.0,1.018000000000001,Q3,9.0,59.0,,suzuka,permanent,5
2022,18,RUS,mercedes,8,8,0,4.0,6.166666666666667,0.0,11.0,107.05048275862069,106.0936551724138,2.0,18.3,1.0,1.0849999999999935,Q3,4.0,203.0,,suzuka,permanent,5
2022,18,LAT,williams,20,9,0,2.0,13.666666666666666,0.3333333333333333,0.0,108.15937931034483,106.15955172413793,1.0,18.286363636363635,1.0,2.2069999999999936,Q1,21.0,0.0,,suzuka,permanent,5
2022,18,NOR,mclaren,10,10,0,1.0,7.833333333333333,0.16666666666666666,8.0,108.71348275862069,105.7853448275862,1.0,18.285714285714285,1.0,1.698999999999998,Q3,7.0,100.0,,suzuka,permanent,5
2022,18,RIC,mclaren,11,11,0,0.0,7.833333333333333,0.16666666666666666,3.3333333333333335,108.96148275862069,105.79472413793104,2.0,18.3,1.0,1.3549999999999898,Q2,11.0,29.0,,suzuka,permanent,5
2022,18,STR,aston_martin,19,12,0,0.0,9.5,0.3333333333333333,3.0,107.4545172413793,104.2946551724138,3.0,18.289473684210527,1.0,2.114999999999995,Q1,15.0,13.0,,suzuka,permanent,5
2022,18,TSU,alphatauri,13,13,0,0.0,10.666666666666666,0.3333333333333333,0.0,107.35003448275862,105.09644827586207,3.0,18.294736842105266,1.0,1.503999999999991,Q2,17.0,11.0,,suzuka,permanent,5
2022,18,MAG,haas,18,14,0,0.0,13.5,0.0,0.0,109.32168965517242,105.90993103448277,2.0,18.29047619047619,1.0,2.048000000000002,Q1,14.0,22.0,,suzuka,permanent,5
2022,18,BOT,alfa,12,15,0,0.0,12.833333333333334,0.3333333333333333,0.0,109.37668965517241,105.77172413793103,1.0,18.276190476190475,1.0,1.4050000000000011,Q2,10.0,46.0,,suzuka,permanent,5
2022,18,ZHO,alfa,14,16,0,0.0,12.833333333333334,0.3333333333333333,0.3333333333333333,108.31389655172413,103.38686206896551,3.0,18.273684210526316,1.0,1.649000000000001,Q2,18.0,6.0,,suzuka,permanent,5
2022,18,MSC,haas,15,17,0,0.0,13.5,0.0,0.0,109.88562068965517,104.72431034482759,2.0,18.295238095238094,1.0,2.134999999999991,Q2,16.0,12.0,,suzuka,permanent,5
2022,18,GAS,alphatauri,17,18,0,0.0,10.666666666666666,0.3333333333333333,1.6666666666666667,108.16989655172415,104.59044827586207,3.0,18.28421052631579,1.0,2.0180000000000007,Q1,13.0,23.0,,suzuka,permanent,5
2022,18,SAI,ferrari,3,19,1,0.0,3.6666666666666665,0.0,10.333333333333334,,,,,,0.0570000000000021,Q3,5.0,202.0,,suzuka,permanent,5
2022,18,ALB,williams,16,20,1,0.0,13.666666666666666,0.3333333333333333,0.3333333333333333,,,,,,2.007000000000005,Q1,19.0,4.0,,suzuka,permanent,5
2022,19,VER,red_bull,2,1,0,25.0,3.0,0.0,18.666666666666668,99.79607142857142,98.42135714285713,3.0,36.288372093023256,0.0,0.0920000000000129,Q3,1.0,366.0,1.0,americas,permanent,6
2022,19,HAM,mercedes,3,2,0,18.0,7.333333333333333,0.0,7.333333333333333,100.00264285714286,99.05178571428571,3.0,36.30232558139535,0.0,0.5910000000000082,Q3,6.0,180.0,3.0,americas,permanent,6
2022,19,LEC,ferrari,12,3,0,15.0,2.8333333333333335,0.16666666666666666,17.0,100.35807142857142,98.61135714285713,3.0,36.31111111111111,0.0,0.0649999999999977,Q3,3.0,252.0,2.0,americas,permanent,6
2022,19,PER,red_bull,9,4,0,12.0,3.0,0.0,17.333333333333332,100.25078571428571,98.832,3.0,36.34651162790698,0.0,0.2890000000000157,Q3,2.0,253.0,1.0,americas,permanent,6
2022,19,RUS,mercedes,4,5,0,11.0,7.333333333333333,0.0,6.333333333333333,100.41992857142857,98.788,4.0,36.24634146341464,0.0,0.632000000000005,Q3,4.0,207.0,3.0,americas,permanent,6
2022,19,NOR,mclaren,6,6,0,8.0,7.333333333333333,0.16666666666666666,6.333333333333333,101.61510714285714,100.63878571428572,3.0,36.326190476190476,0.0,1.3340000000000032,Q3,7.0,101.0,5.0,americas,permanent,6
2022,19,ALO,alpine,14,7,0,6.0,8.0,0.5,2.0,101.94892857142858,101.3567857142857,2.0,36.32553191489362,0.0,1.5200000000000102,Q3,9.0,65.0,4.0,americas,permanent,6
2022,19,VET,aston_martin,10,8,0,4.0,9.333333333333334,0.3333333333333333,4.0,101.27435714285714,99.90778571428572,3.0,36.266666666666666,0.0,2.0420000000000016,Q2,11.0,32.0,7.0,americas,permanent,6
2022,19,MAG,haas,13,9,0,2.0,14.0,0.0,0.0,102.28521428571429,101.30850000000001,2.0,36.332608695652176,0.0,2.5930000000000035,Q1,14.0,22.0,8.0,americas,permanent,6
2022,19,TSU,alphatauri,19,10,0,1.0,12.166666666666666,0.16666666666666666,0.0,101.77657142857143,100.55714285714286,3.0,36.364285714285714,0.0,2.790999999999997,Q2,17.0,11.0,9.0,americas,permanent,6
2022,19,OCO,alpine,0,11,0,0.0,8.0,0.5,4.0,102.07007142857144,100.8305,3.0,36.27111111111111,0.0,2.7120000000000033,Q1,8.0,78.0,4.0,americas,permanent,6
2022,19,ZHO,alfa,18,12,0,0.0,12.666666666666666,0.16666666666666666,0.3333333333333333,102.30860714285714,101.24321428571429,3.0,36.39090909090909,0.0,2.6140000000000043,Q2,18.0,6.0,6.0,americas,permanent,6
2022,19,ALB,williams,8,13,0,0.0,12.0,0.5,0.0,102.40267857142857,100.36221428571429,3.0,36.377272727272725,0.0,2.0120000000000005,Q2,19.0,4.0,10.0,americas,permanent,6
2022,19,GAS,alphatauri,11,14,0,0.0,12.166666666666666,0.16666666666666666,1.6666666666666667,101.71975,100.47878571428572,3.0,36.37857142857143,0.0,2.3840000000000146,Q2,13.0,23.0,9.0,americas,permanent,6
2022,19,MSC,haas,16,15,0,0.0,14.0,0.0,0.0,102.187,101.2235,3.0,36.324444444444445,0.0,2.7549999999999955,Q1,16.0,12.0,8.0,americas,permanent,6
2022,19,RIC,mclaren,15,16,0,0.0,7.333333333333333,0.16666666666666666,3.3333333333333335,102.37403571428572,101.39578571428572,3.0,36.38809523809524,0.0,2.6899999999999977,Q1,12.0,29.0,5.0,americas,permanent,6
2022,19,LAT,williams,17,17,0,0.0,12.0,0.5,0.6666666666666666,103.04528571428571,100.84349999999999,3.0,36.445454545454545,0.0,2.8880000000000052,Q1,20.0,2.0,10.0,americas,permanent,6
2022,19,STR,aston_martin,5,18,1,0.0,9.333333333333334,0.3333333333333333,2.6666666666666665,101.19046428571428,99.95678571428572,2.0,35.357142857142854,0.0,1.2420000000000044,Q3,15.0,13.0,7.0,americas,permanent,6
2022,19,BOT,alfa,7,19,1,0.0,12.666666666666666,0.16666666666666666,0.0,101.48692857142858,100.32671428571429,2.0,35.392307692307696,0.0,1.963000000000008,Q3,10.0,46.0,6.0,americas,permanent,6
2022,19,SAI,ferrari,1,20,1,0.0,2.8333333333333335,0.16666666666666666,9.0,,,,,,0.0,Q3,5.0,202.0,2.0,americas,permanent,6
2022,20,VER,red_bull,1,1,0,25.0,2.6666666666666665,0.0,18.666666666666668,81.03585211267605,79.9184366197183,2.0,39.445454545454545,0.0,0.0,Q3,1.0,391.0,1.0,rodriguez,permanent,4
2022,20,HAM,mercedes,3,2,0,18.0,7.166666666666667,0.0,10.0,81.25521126760563,79.99539436619719,2.0,39.46363636363636,0.0,0.3089999999999975,Q3,6.0,198.0,3.0,rodriguez,permanent,4
2022,20,PER,red_bull,4,3,0,15.0,2.6666666666666665,0.0,18.333333333333332,81.20889436619717,79.85697183098593,2.0,39.43636363636364,0.0,0.3529999999999944,Q3,3.0,265.0,1.0,rodriguez,permanent,4
2022,20,RUS,mercedes,2,4,0,13.0,7.166666666666667,0.0,5.0,81.23704929577465,80.153,3.0,39.54375,0.0,0.304000000000002,Q3,4.0,218.0,3.0,rodriguez,permanent,4
2022,20,SAI,ferrari,5,5,0,10.0,2.8333333333333335,0.3333333333333333,5.0,81.77065492957746,80.38632394366196,2.0,39.45454545454545,0.0,0.5759999999999934,Q3,5.0,202.0,2.0,rodriguez,permanent,4
2022,20,LEC,ferrari,7,6,0,8.0,2.8333333333333335,0.3333333333333333,16.0,81.76566901408451,80.6534366197183,2.0,39.44090909090909,0.0,0.7800000000000011,Q3,2.0,267.0,2.0,rodriguez,permanent,4
2022,20,RIC,mclaren,11,7,0,6.0,8.666666666666666,0.0,3.3333333333333335,82.45253521126762,80.95298591549296,2.0,39.46615384615385,0.0,1.5499999999999972,Q2,12.0,29.0,5.0,rodriguez,permanent,4
2022,20,OCO,alpine,10,8,0,4.0,8.5,0.3333333333333333,4.0,82.46995774647888,81.58287323943662,2.0,39.464615384615385,0.0,1.2349999999999994,Q3,8.0,78.0,4.0,rodriguez,permanent,4
2022,20,NOR,mclaren,8,9,0,2.0,8.666666666666666,0.0,7.0,82.61594366197183,81.63391549295775,2.0,39.45076923076923,0.0,0.945999999999998,Q3,7.0,109.0,5.0,rodriguez,permanent,4
2022,20,BOT,alfa,6,10,0,1.0,12.833333333333334,0.3333333333333333,0.0,82.43176056338028,81.45635211267606,2.0,39.46923076923077,0.0,0.6259999999999906,Q3,10.0,46.0,6.0,rodriguez,permanent,4
2022,20,GAS,alphatauri,14,11,0,0.0,12.5,0.16666666666666666,0.3333333333333333,82.72569718309859,80.92911267605633,2.0,39.419696969696965,0.0,1.8969999999999911,Q2,14.0,23.0,9.0,rodriguez,permanent,4
2022,20,ALB,williams,17,12,0,0.0,12.0,0.5,0.0,82.71307746478874,81.6006338028169,2.0,39.4,0.0,3.084000000000003,Q1,19.0,4.0,10.0,rodriguez,permanent,4
2022,20,ZHO,alfa,12,13,0,0.0,12.833333333333334,0.3333333333333333,0.0,82.92023943661971,81.14450704225352,2.0,39.47538461538462,0.0,1.7009999999999934,Q2,18.0,6.0,6.0,rodriguez,permanent,4
2022,20,VET,aston_martin,16,14,0,0.0,8.0,0.16666666666666666,5.333333333333333,83.0063661971831,81.58587323943662,2.0,39.45538461538462,0.0,2.6439999999999912,Q1,11.0,36.0,7.0,rodriguez,permanent,4
2022,20,STR,aston_martin,20,15,0,0.0,8.0,0.16666666666666666,2.6666666666666665,82.5818309859155,81.11511267605633,3.0,39.439682539682536,0.0,2.7449999999999903,Q1,15.0,13.0,7.0,rodriguez,permanent,4
2022,20,MSC,haas,15,16,0,0.0,13.333333333333334,0.0,0.0,83.1758309859155,81.7353661971831,2.0,39.393846153846155,0.0,2.6439999999999912,Q1,16.0,12.0,8.0,rodriguez,permanent,4
2022,20,MAG,haas,19,17,0,0.0,13.333333333333334,0.0,0.6666666666666666,83.1620985915493,82.27746478873239,2.0,39.426153846153845,0.0,2.0579999999999927,Q2,13.0,24.0,8.0,rodriguez,permanent,4
2022,20,LAT,williams,18,18,0,0.0,12.0,0.5,0.6666666666666666,83.6760704225352,82.49578873239437,3.0,39.43174603174603,0.0,3.391999999999996,Q1,20.0,2.0,10.0,rodriguez,permanent,4
2022,20,ALO,alpine,9,19,1,0.0,8.5,0.3333333333333333,4.0,82.264,81.40487323943663,2.0,39.666666666666664,0.0,1.1639999999999873,Q3,9.0,71.0,4.0,rodriguez,permanent,4
2022,20,TSU,alphatauri,13,20,1,0.0,12.5,0.16666666666666666,0.3333333333333333,82.40138732394365,81.68591549295775,2.0,40.28695652173913,0.0,1.813999999999993,Q2,17.0,12.0,9.0,rodriguez,permanent,4
2022,21,RUS,mercedes,1,1,0,26.0,4.333333333333333,0.0,9.333333333333334,74.09638732394365,73.06642253521126,3.0,43.23461538461538,0.0,1.1089999999999949,Q3,4.0,231.0,3.0,interlagos,permanent,7
2022,21,HAM,mercedes,2,2,0,18.0,4.333333333333333,0.0,15.333333333333334,74.11345070422536,72.94578873239438,3.0,43.263461538461534,0.0,1.6610000000000014,Q3,5.0,216.0,3.0,interlagos,permanent,7
2022,21,SAI,ferrari,7,3,0,15.0,3.8333333333333335,0.3333333333333333,3.3333333333333335,74.16114084507043,73.03530985915494,4.0,43.04230769230769,0.0,1.4069999999999965,Q3,6.0,212.0,2.0,interlagos,permanent,7
2022,21,LEC,ferrari,5,4,0,12.0,3.8333333333333335,0.3333333333333333,12.666666666666666,74.37334507042254,72.42530985915494,3.0,42.978,0.0,0.0,Q2,3.0,275.0,2.0,interlagos,permanent,7
2022,21,ALO,alpine,17,5,0,10.0,7.5,0.16666666666666666,4.0,74.83330985915494,73.44266197183099,4.0,42.98846153846154,0.0,1.554000000000002,Q3,9.0,71.0,4.0,interlagos,permanent,7
2022,21,VER,red_bull,3,6,0,8.0,2.0,0.0,25.0,74.46814084507042,72.68230985915493,3.0,43.06,0.0,0.9269999999999924,Q3,1.0,416.0,1.0,interlagos,permanent,7
2022,21,PER,red_bull,4,7,0,6.0,2.0,0.0,15.0,74.53090845070423,73.1548309859155,3.0,43.2,0.0,4.650999999999996,Q3,2.0,280.0,1.0,interlagos,permanent,7
2022,21,OCO,alpine,16,8,0,4.0,7.5,0.16666666666666666,5.333333333333333,75.09257746478873,73.82945070422537,3.0,43.21568627450981,0.0,1.4749999999999943,Q3,8.0,82.0,4.0,interlagos,permanent,7
2022,21,BOT,alfa,14,9,0,2.0,13.0,0.16666666666666666,0.3333333333333333,75.10226760563381,73.66845070422536,3.0,43.1843137254902,0.0,4.536000000000001,Q1,10.0,47.0,6.0,interlagos,permanent,7
2022,21,STR,aston_martin,15,10,0,1.0,10.5,0.16666666666666666,0.0,75.5905633802817,73.85494366197183,3.0,43.266666666666666,0.0,1.2600000000000051,Q2,15.0,13.0,7.0,interlagos,permanent,7
2022,21,VET,aston_martin,9,11,0,0.0,10.5,0.16666666666666666,4.0,75.33470422535211,73.7752676056338,3.0,43.23529411764706,0.0,0.7279999999999944,Q2,11.0,36.0,7.0,interlagos,permanent,7
2022,21,ZHO,alfa,13,12,0,0.0,13.0,0.16666666666666666,0.0,75.72321126760563,73.85561971830987,3.0,42.99607843137255,0.0,4.247,Q1,18.0,6.0,6.0,interlagos,permanent,7
2022,21,MSC,haas,12,13,0,0.0,14.666666666666666,0.0,0.0,75.66628169014083,74.39378873239437,3.0,43.199999999999996,0.0,5.411000000000001,Q1,16.0,12.0,8.0,interlagos,permanent,7
2022,21,GAS,alphatauri,10,14,0,0.0,12.833333333333334,0.16666666666666666,0.0,75.3026338028169,74.41830985915493,4.0,43.10980392156863,0.0,0.7249999999999943,Q2,14.0,23.0,9.0,interlagos,permanent,7
2022,21,ALB,williams,19,15,0,0.0,13.0,0.16666666666666666,0.0,76.05412676056338,74.58092957746479,3.0,43.16274509803922,0.0,0.6809999999999974,Q2,19.0,4.0,10.0,interlagos,permanent,7
2022,21,LAT,williams,18,16,0,0.0,13.0,0.16666666666666666,0.6666666666666666,76.01611267605634,74.93478873239437,4.0,42.976470588235294,0.0,4.144999999999996,Q1,20.0,2.0,10.0,interlagos,permanent,7
2022,21,TSU,alphatauri,0,17,0,0.0,12.833333333333334,0.16666666666666666,0.3333333333333333,75.75060563380282,74.4475352112676,4.0,43.04117647058823,0.0,5.313999999999993,Q1,17.0,12.0,9.0,interlagos,permanent,7
2022,21,NOR,mclaren,6,18,1,0.0,,0.0,3.6666666666666665,75.44218309859156,73.79383098591549,3.0,44.54871794871795,0.0,1.3130000000000024,Q3,7.0,111.0,5.0,interlagos,permanent,7
2022,21,MAG,haas,8,19,1,0.0,14.666666666666666,0.0,0.6666666666666666,,,,,,0.7240000000000038,Q3,13.0,24.0,8.0,interlagos,permanent,7
2022,21,RIC,mclaren,11,20,1,0.0,,0.0,2.0,,,,,,1.1899999999999975,Q2,12.0,35.0,5.0,interlagos,permanent,7
2022,22,VER,red_bull,1,1,0,25.0,3.6666666666666665,0.0,19.333333333333332,88.88825862068965,86.83868965517242,2.0,32.9537037037037,0.0,0.0,Q3,1.0,429.0,,yas_marina,permanent,5
2022,22,LEC,ferrari,3,2,0,18.0,4.0,0.16666666666666666,11.666666666666666,88.86943103448276,87.28868965517242,2.0,32.959259259259255,0.0,0.2680000000000007,Q3,2.0,290.0,,yas_marina,permanent,5
2022,22,PER,red_bull,2,3,0,15.0,3.6666666666666665,0.0,11.0,88.59113793103448,87.14268965517242,3.0,32.95882352941176,0.0,0.2279999999999944,Q3,3.0,290.0,,yas_marina,permanent,5
2022,22,SAI,ferrari,4,4,0,12.0,4.0,0.16666666666666666,8.333333333333334,88.67875862068966,87.81668965517241,3.0,32.95849056603773,0.0,0.4180000000000063,Q3,6.0,234.0,,yas_marina,permanent,5
